route_id,trip_id,service_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,drt_advance_book_min,bikes_allowed,peak_offpeak,boarding_type
SCM,SB_memorial_day_2026_1810,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_1820,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_1830,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_1840,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_1850,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_1900,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_1910,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_1920,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_1930,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_1940,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_1950,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2000,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2010,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2020,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2030,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2040,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2050,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2100,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2110,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2120,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2130,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2140,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2150,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2200,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2210,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2220,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2230,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2240,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2250,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_memorial_day_2026_2300,memorial_day_2026,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_0730,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_0740,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_0750,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_0800,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_0810,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_0820,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_0830,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_0840,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_0850,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_0900,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_0910,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_0920,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_0930,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_0940,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_0950,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1000,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1010,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1020,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1030,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1040,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1050,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1100,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1110,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1120,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1130,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1140,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1150,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1200,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1210,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1220,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1230,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1240,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1250,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1300,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1310,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1320,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1330,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1340,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1350,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1400,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1410,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1420,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1430,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1440,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1450,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1500,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1510,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1520,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1530,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1540,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1550,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1600,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1610,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1620,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1630,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1640,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1650,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1700,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1710,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1720,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1730,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1740,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1750,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1800,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1810,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1820,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1830,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1840,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1850,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1900,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1910,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1920,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1930,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1940,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_1950,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2000,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2010,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2020,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2030,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2040,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2050,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2100,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2110,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2120,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2130,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2140,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2150,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2200,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2210,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2220,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2230,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2240,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2250,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Fri_2300,winter2025_Fri,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_0730,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_0740,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_0750,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_0800,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_0810,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_0820,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_0830,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_0840,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_0850,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_0900,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_0910,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_0920,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_0930,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_0940,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_0950,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1000,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1010,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1020,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1030,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1040,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1050,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1100,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1110,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1120,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1130,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1140,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1150,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1200,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1210,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1220,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1230,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1240,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1250,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1300,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1310,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1320,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1330,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1340,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1350,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1400,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1410,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1420,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1430,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1440,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1450,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1500,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1510,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1520,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1530,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1540,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1550,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1600,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1610,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1620,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1630,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1640,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1650,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1700,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1710,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1720,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1730,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1740,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1750,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1800,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1810,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1820,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1830,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1840,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1850,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1900,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1910,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1920,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1930,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1940,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_1950,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_2000,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_2010,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_2020,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_2030,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_2040,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_2050,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_MonThu_2100,winter2025_MonThu,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_0830,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_0840,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_0850,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_0900,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_0910,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_0920,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_0930,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_0940,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_0950,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1000,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1010,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1020,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1030,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1040,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1050,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1100,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1110,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1120,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1130,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1140,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1150,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1200,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1210,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1220,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1230,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1240,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1250,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1300,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1310,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1320,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
SCM,SB_winter2025_Sat_1330,winter2025_Sat,Westlake,0,FifthAveSB_shape,1,0.0,1,0,0
