trip_id,stop_id,arrival_time,departure_time,timepoint,stop_sequence,departure_buffer
NB_winter2025_Sat_2145,WL,21:45:00,21:45:00,0,1,0
NB_winter2025_Sat_2145,SC,21:48:00,21:48:00,0,2,0
NB_winter2025_Sat_2155,WL,21:55:00,21:55:00,0,1,0
NB_winter2025_Sat_2155,SC,21:58:00,21:58:00,0,2,0
NB_winter2025_Sat_2205,WL,22:05:00,22:05:00,0,1,0
NB_winter2025_Sat_2205,SC,22:08:00,22:08:00,0,2,0
NB_winter2025_Sat_2215,WL,22:15:00,22:15:00,0,1,0
NB_winter2025_Sat_2215,SC,22:18:00,22:18:00,0,2,0
NB_winter2025_Sat_2225,WL,22:25:00,22:25:00,0,1,0
NB_winter2025_Sat_2225,SC,22:28:00,22:28:00,0,2,0
NB_winter2025_Sat_2235,WL,22:35:00,22:35:00,0,1,0
NB_winter2025_Sat_2235,SC,22:38:00,22:38:00,0,2,0
NB_winter2025_Sat_2245,WL,22:45:00,22:45:00,0,1,0
NB_winter2025_Sat_2245,SC,22:48:00,22:48:00,0,2,0
NB_winter2025_Sat_2255,WL,22:55:00,22:55:00,0,1,0
NB_winter2025_Sat_2255,SC,22:58:00,22:58:00,0,2,0
NB_winter2025_Sat_2305,WL,23:05:00,23:05:00,0,1,0
NB_winter2025_Sat_2305,SC,23:08:00,23:08:00,0,2,0
NB_winter2025_Sun_0835,WL,08:35:00,08:35:00,0,1,0
NB_winter2025_Sun_0835,SC,08:38:00,08:38:00,0,2,0
NB_winter2025_Sun_0845,WL,08:45:00,08:45:00,0,1,0
NB_winter2025_Sun_0845,SC,08:48:00,08:48:00,0,2,0
NB_winter2025_Sun_0855,WL,08:55:00,08:55:00,0,1,0
NB_winter2025_Sun_0855,SC,08:58:00,08:58:00,0,2,0
NB_winter2025_Sun_0905,WL,09:05:00,09:05:00,0,1,0
NB_winter2025_Sun_0905,SC,09:08:00,09:08:00,0,2,0
NB_winter2025_Sun_0915,WL,09:15:00,09:15:00,0,1,0
NB_winter2025_Sun_0915,SC,09:18:00,09:18:00,0,2,0
NB_winter2025_Sun_0925,WL,09:25:00,09:25:00,0,1,0
NB_winter2025_Sun_0925,SC,09:28:00,09:28:00,0,2,0
NB_winter2025_Sun_0935,WL,09:35:00,09:35:00,0,1,0
NB_winter2025_Sun_0935,SC,09:38:00,09:38:00,0,2,0
NB_winter2025_Sun_0945,WL,09:45:00,09:45:00,0,1,0
NB_winter2025_Sun_0945,SC,09:48:00,09:48:00,0,2,0
NB_winter2025_Sun_0955,WL,09:55:00,09:55:00,0,1,0
NB_winter2025_Sun_0955,SC,09:58:00,09:58:00,0,2,0
NB_winter2025_Sun_1005,WL,10:05:00,10:05:00,0,1,0
NB_winter2025_Sun_1005,SC,10:08:00,10:08:00,0,2,0
NB_winter2025_Sun_1015,WL,10:15:00,10:15:00,0,1,0
NB_winter2025_Sun_1015,SC,10:18:00,10:18:00,0,2,0
NB_winter2025_Sun_1025,WL,10:25:00,10:25:00,0,1,0
NB_winter2025_Sun_1025,SC,10:28:00,10:28:00,0,2,0
NB_winter2025_Sun_1035,WL,10:35:00,10:35:00,0,1,0
NB_winter2025_Sun_1035,SC,10:38:00,10:38:00,0,2,0
NB_winter2025_Sun_1045,WL,10:45:00,10:45:00,0,1,0
NB_winter2025_Sun_1045,SC,10:48:00,10:48:00,0,2,0
NB_winter2025_Sun_1055,WL,10:55:00,10:55:00,0,1,0
NB_winter2025_Sun_1055,SC,10:58:00,10:58:00,0,2,0
NB_winter2025_Sun_1105,WL,11:05:00,11:05:00,0,1,0
NB_winter2025_Sun_1105,SC,11:08:00,11:08:00,0,2,0
NB_winter2025_Sun_1115,WL,11:15:00,11:15:00,0,1,0
NB_winter2025_Sun_1115,SC,11:18:00,11:18:00,0,2,0
NB_winter2025_Sun_1125,WL,11:25:00,11:25:00,0,1,0
NB_winter2025_Sun_1125,SC,11:28:00,11:28:00,0,2,0
NB_winter2025_Sun_1135,WL,11:35:00,11:35:00,0,1,0
NB_winter2025_Sun_1135,SC,11:38:00,11:38:00,0,2,0
NB_winter2025_Sun_1145,WL,11:45:00,11:45:00,0,1,0
NB_winter2025_Sun_1145,SC,11:48:00,11:48:00,0,2,0
NB_winter2025_Sun_1155,WL,11:55:00,11:55:00,0,1,0
NB_winter2025_Sun_1155,SC,11:58:00,11:58:00,0,2,0
NB_winter2025_Sun_1205,WL,12:05:00,12:05:00,0,1,0
NB_winter2025_Sun_1205,SC,12:08:00,12:08:00,0,2,0
NB_winter2025_Sun_1215,WL,12:15:00,12:15:00,0,1,0
NB_winter2025_Sun_1215,SC,12:18:00,12:18:00,0,2,0
NB_winter2025_Sun_1225,WL,12:25:00,12:25:00,0,1,0
NB_winter2025_Sun_1225,SC,12:28:00,12:28:00,0,2,0
NB_winter2025_Sun_1235,WL,12:35:00,12:35:00,0,1,0
NB_winter2025_Sun_1235,SC,12:38:00,12:38:00,0,2,0
NB_winter2025_Sun_1245,WL,12:45:00,12:45:00,0,1,0
NB_winter2025_Sun_1245,SC,12:48:00,12:48:00,0,2,0
NB_winter2025_Sun_1255,WL,12:55:00,12:55:00,0,1,0
NB_winter2025_Sun_1255,SC,12:58:00,12:58:00,0,2,0
NB_winter2025_Sun_1305,WL,13:05:00,13:05:00,0,1,0
NB_winter2025_Sun_1305,SC,13:08:00,13:08:00,0,2,0
NB_winter2025_Sun_1315,WL,13:15:00,13:15:00,0,1,0
NB_winter2025_Sun_1315,SC,13:18:00,13:18:00,0,2,0
NB_winter2025_Sun_1325,WL,13:25:00,13:25:00,0,1,0
NB_winter2025_Sun_1325,SC,13:28:00,13:28:00,0,2,0
NB_winter2025_Sun_1335,WL,13:35:00,13:35:00,0,1,0
NB_winter2025_Sun_1335,SC,13:38:00,13:38:00,0,2,0
NB_winter2025_Sun_1345,WL,13:45:00,13:45:00,0,1,0
NB_winter2025_Sun_1345,SC,13:48:00,13:48:00,0,2,0
NB_winter2025_Sun_1355,WL,13:55:00,13:55:00,0,1,0
NB_winter2025_Sun_1355,SC,13:58:00,13:58:00,0,2,0
NB_winter2025_Sun_1405,WL,14:05:00,14:05:00,0,1,0
NB_winter2025_Sun_1405,SC,14:08:00,14:08:00,0,2,0
NB_winter2025_Sun_1415,WL,14:15:00,14:15:00,0,1,0
NB_winter2025_Sun_1415,SC,14:18:00,14:18:00,0,2,0
NB_winter2025_Sun_1425,WL,14:25:00,14:25:00,0,1,0
NB_winter2025_Sun_1425,SC,14:28:00,14:28:00,0,2,0
NB_winter2025_Sun_1435,WL,14:35:00,14:35:00,0,1,0
NB_winter2025_Sun_1435,SC,14:38:00,14:38:00,0,2,0
NB_winter2025_Sun_1445,WL,14:45:00,14:45:00,0,1,0
NB_winter2025_Sun_1445,SC,14:48:00,14:48:00,0,2,0
NB_winter2025_Sun_1455,WL,14:55:00,14:55:00,0,1,0
NB_winter2025_Sun_1455,SC,14:58:00,14:58:00,0,2,0
NB_winter2025_Sun_1505,WL,15:05:00,15:05:00,0,1,0
NB_winter2025_Sun_1505,SC,15:08:00,15:08:00,0,2,0
NB_winter2025_Sun_1515,WL,15:15:00,15:15:00,0,1,0
NB_winter2025_Sun_1515,SC,15:18:00,15:18:00,0,2,0
NB_winter2025_Sun_1525,WL,15:25:00,15:25:00,0,1,0
NB_winter2025_Sun_1525,SC,15:28:00,15:28:00,0,2,0
NB_winter2025_Sun_1535,WL,15:35:00,15:35:00,0,1,0
NB_winter2025_Sun_1535,SC,15:38:00,15:38:00,0,2,0
NB_winter2025_Sun_1545,WL,15:45:00,15:45:00,0,1,0
NB_winter2025_Sun_1545,SC,15:48:00,15:48:00,0,2,0
NB_winter2025_Sun_1555,WL,15:55:00,15:55:00,0,1,0
NB_winter2025_Sun_1555,SC,15:58:00,15:58:00,0,2,0
NB_winter2025_Sun_1605,WL,16:05:00,16:05:00,0,1,0
NB_winter2025_Sun_1605,SC,16:08:00,16:08:00,0,2,0
NB_winter2025_Sun_1615,WL,16:15:00,16:15:00,0,1,0
NB_winter2025_Sun_1615,SC,16:18:00,16:18:00,0,2,0
NB_winter2025_Sun_1625,WL,16:25:00,16:25:00,0,1,0
NB_winter2025_Sun_1625,SC,16:28:00,16:28:00,0,2,0
NB_winter2025_Sun_1635,WL,16:35:00,16:35:00,0,1,0
NB_winter2025_Sun_1635,SC,16:38:00,16:38:00,0,2,0
NB_winter2025_Sun_1645,WL,16:45:00,16:45:00,0,1,0
NB_winter2025_Sun_1645,SC,16:48:00,16:48:00,0,2,0
NB_winter2025_Sun_1655,WL,16:55:00,16:55:00,0,1,0
NB_winter2025_Sun_1655,SC,16:58:00,16:58:00,0,2,0
NB_winter2025_Sun_1705,WL,17:05:00,17:05:00,0,1,0
NB_winter2025_Sun_1705,SC,17:08:00,17:08:00,0,2,0
NB_winter2025_Sun_1715,WL,17:15:00,17:15:00,0,1,0
NB_winter2025_Sun_1715,SC,17:18:00,17:18:00,0,2,0
NB_winter2025_Sun_1725,WL,17:25:00,17:25:00,0,1,0
NB_winter2025_Sun_1725,SC,17:28:00,17:28:00,0,2,0
NB_winter2025_Sun_1735,WL,17:35:00,17:35:00,0,1,0
NB_winter2025_Sun_1735,SC,17:38:00,17:38:00,0,2,0
NB_winter2025_Sun_1745,WL,17:45:00,17:45:00,0,1,0
NB_winter2025_Sun_1745,SC,17:48:00,17:48:00,0,2,0
NB_winter2025_Sun_1755,WL,17:55:00,17:55:00,0,1,0
NB_winter2025_Sun_1755,SC,17:58:00,17:58:00,0,2,0
NB_winter2025_Sun_1805,WL,18:05:00,18:05:00,0,1,0
NB_winter2025_Sun_1805,SC,18:08:00,18:08:00,0,2,0
NB_winter2025_Sun_1815,WL,18:15:00,18:15:00,0,1,0
NB_winter2025_Sun_1815,SC,18:18:00,18:18:00,0,2,0
NB_winter2025_Sun_1825,WL,18:25:00,18:25:00,0,1,0
NB_winter2025_Sun_1825,SC,18:28:00,18:28:00,0,2,0
NB_winter2025_Sun_1835,WL,18:35:00,18:35:00,0,1,0
NB_winter2025_Sun_1835,SC,18:38:00,18:38:00,0,2,0
NB_winter2025_Sun_1845,WL,18:45:00,18:45:00,0,1,0
NB_winter2025_Sun_1845,SC,18:48:00,18:48:00,0,2,0
NB_winter2025_Sun_1855,WL,18:55:00,18:55:00,0,1,0
NB_winter2025_Sun_1855,SC,18:58:00,18:58:00,0,2,0
NB_winter2025_Sun_1905,WL,19:05:00,19:05:00,0,1,0
NB_winter2025_Sun_1905,SC,19:08:00,19:08:00,0,2,0
NB_winter2025_Sun_1915,WL,19:15:00,19:15:00,0,1,0
NB_winter2025_Sun_1915,SC,19:18:00,19:18:00,0,2,0
NB_winter2025_Sun_1925,WL,19:25:00,19:25:00,0,1,0
NB_winter2025_Sun_1925,SC,19:28:00,19:28:00,0,2,0
NB_winter2025_Sun_1935,WL,19:35:00,19:35:00,0,1,0
NB_winter2025_Sun_1935,SC,19:38:00,19:38:00,0,2,0
NB_winter2025_Sun_1945,WL,19:45:00,19:45:00,0,1,0
NB_winter2025_Sun_1945,SC,19:48:00,19:48:00,0,2,0
NB_winter2025_Sun_1955,WL,19:55:00,19:55:00,0,1,0
NB_winter2025_Sun_1955,SC,19:58:00,19:58:00,0,2,0
NB_winter2025_Sun_2005,WL,20:05:00,20:05:00,0,1,0
NB_winter2025_Sun_2005,SC,20:08:00,20:08:00,0,2,0
NB_winter2025_Sun_2015,WL,20:15:00,20:15:00,0,1,0
NB_winter2025_Sun_2015,SC,20:18:00,20:18:00,0,2,0
NB_winter2025_Sun_2025,WL,20:25:00,20:25:00,0,1,0
NB_winter2025_Sun_2025,SC,20:28:00,20:28:00,0,2,0
NB_winter2025_Sun_2035,WL,20:35:00,20:35:00,0,1,0
NB_winter2025_Sun_2035,SC,20:38:00,20:38:00,0,2,0
NB_winter2025_Sun_2045,WL,20:45:00,20:45:00,0,1,0
NB_winter2025_Sun_2045,SC,20:48:00,20:48:00,0,2,0
NB_winter2025_Sun_2055,WL,20:55:00,20:55:00,0,1,0
NB_winter2025_Sun_2055,SC,20:58:00,20:58:00,0,2,0
NB_winter2025_Sun_2105,WL,21:05:00,21:05:00,0,1,0
NB_winter2025_Sun_2105,SC,21:08:00,21:08:00,0,2,0
SB_event_s2100e0000_0000,SC,00:00:00,00:00:00,0,1,0
SB_event_s2100e0000_0000,WL,00:03:00,00:03:00,0,2,0
SB_event_s2100e0000_2100,SC,21:00:00,21:00:00,0,1,0
SB_event_s2100e0000_2100,WL,21:03:00,21:03:00,0,2,0
SB_event_s2100e0000_2110,SC,21:10:00,21:10:00,0,1,0
SB_event_s2100e0000_2110,WL,21:13:00,21:13:00,0,2,0
SB_event_s2100e0000_2120,SC,21:20:00,21:20:00,0,1,0
SB_event_s2100e0000_2120,WL,21:23:00,21:23:00,0,2,0
SB_event_s2100e0000_2130,SC,21:30:00,21:30:00,0,1,0
SB_event_s2100e0000_2130,WL,21:33:00,21:33:00,0,2,0
SB_event_s2100e0000_2140,SC,21:40:00,21:40:00,0,1,0
SB_event_s2100e0000_2140,WL,21:43:00,21:43:00,0,2,0
SB_event_s2100e0000_2150,SC,21:50:00,21:50:00,0,1,0
SB_event_s2100e0000_2150,WL,21:53:00,21:53:00,0,2,0
SB_event_s2100e0000_2200,SC,22:00:00,22:00:00,0,1,0
SB_event_s2100e0000_2200,WL,22:03:00,22:03:00,0,2,0
SB_event_s2100e0000_2210,SC,22:10:00,22:10:00,0,1,0
SB_event_s2100e0000_2210,WL,22:13:00,22:13:00,0,2,0
SB_event_s2100e0000_2220,SC,22:20:00,22:20:00,0,1,0
SB_event_s2100e0000_2220,WL,22:23:00,22:23:00,0,2,0
SB_event_s2100e0000_2230,SC,22:30:00,22:30:00,0,1,0
SB_event_s2100e0000_2230,WL,22:33:00,22:33:00,0,2,0
SB_event_s2100e0000_2240,SC,22:40:00,22:40:00,0,1,0
SB_event_s2100e0000_2240,WL,22:43:00,22:43:00,0,2,0
SB_event_s2100e0000_2250,SC,22:50:00,22:50:00,0,1,0
SB_event_s2100e0000_2250,WL,22:53:00,22:53:00,0,2,0
SB_event_s2100e0000_2300,SC,23:00:00,23:00:00,0,1,0
SB_event_s2100e0000_2300,WL,23:03:00,23:03:00,0,2,0
SB_event_s2100e0000_2310,SC,23:10:00,23:10:00,0,1,0
SB_event_s2100e0000_2310,WL,23:13:00,23:13:00,0,2,0
SB_event_s2100e0000_2320,SC,23:20:00,23:20:00,0,1,0
SB_event_s2100e0000_2320,WL,23:23:00,23:23:00,0,2,0
SB_event_s2100e0000_2330,SC,23:30:00,23:30:00,0,1,0
SB_event_s2100e0000_2330,WL,23:33:00,23:33:00,0,2,0
SB_event_s2100e0000_2340,SC,23:40:00,23:40:00,0,1,0
SB_event_s2100e0000_2340,WL,23:43:00,23:43:00,0,2,0
SB_event_s2100e0000_2350,SC,23:50:00,23:50:00,0,1,0
SB_event_s2100e0000_2350,WL,23:53:00,23:53:00,0,2,0
SB_event_s2100e2130_2100,SC,21:00:00,21:00:00,0,1,0
SB_event_s2100e2130_2100,WL,21:03:00,21:03:00,0,2,0
SB_event_s2100e2130_2110,SC,21:10:00,21:10:00,0,1,0
SB_event_s2100e2130_2110,WL,21:13:00,21:13:00,0,2,0
SB_event_s2100e2130_2120,SC,21:20:00,21:20:00,0,1,0
SB_event_s2100e2130_2120,WL,21:23:00,21:23:00,0,2,0
SB_event_s2100e2130_2130,SC,21:30:00,21:30:00,0,1,0
SB_event_s2100e2130_2130,WL,21:33:00,21:33:00,0,2,0
SB_event_s2100e2245_2100,SC,21:00:00,21:00:00,0,1,0
SB_event_s2100e2245_2100,WL,21:03:00,21:03:00,0,2,0
SB_event_s2100e2245_2110,SC,21:10:00,21:10:00,0,1,0
SB_event_s2100e2245_2110,WL,21:13:00,21:13:00,0,2,0
SB_event_s2100e2245_2120,SC,21:20:00,21:20:00,0,1,0
SB_event_s2100e2245_2120,WL,21:23:00,21:23:00,0,2,0
SB_event_s2100e2245_2130,SC,21:30:00,21:30:00,0,1,0
SB_event_s2100e2245_2130,WL,21:33:00,21:33:00,0,2,0
SB_event_s2100e2245_2140,SC,21:40:00,21:40:00,0,1,0
SB_event_s2100e2245_2140,WL,21:43:00,21:43:00,0,2,0
SB_event_s2100e2245_2150,SC,21:50:00,21:50:00,0,1,0
SB_event_s2100e2245_2150,WL,21:53:00,21:53:00,0,2,0
SB_event_s2100e2245_2200,SC,22:00:00,22:00:00,0,1,0
SB_event_s2100e2245_2200,WL,22:03:00,22:03:00,0,2,0
SB_event_s2100e2245_2210,SC,22:10:00,22:10:00,0,1,0
SB_event_s2100e2245_2210,WL,22:13:00,22:13:00,0,2,0
SB_event_s2100e2245_2220,SC,22:20:00,22:20:00,0,1,0
SB_event_s2100e2245_2220,WL,22:23:00,22:23:00,0,2,0
SB_event_s2100e2245_2230,SC,22:30:00,22:30:00,0,1,0
SB_event_s2100e2245_2230,WL,22:33:00,22:33:00,0,2,0
SB_event_s2100e2245_2240,SC,22:40:00,22:40:00,0,1,0
SB_event_s2100e2245_2240,WL,22:43:00,22:43:00,0,2,0
SB_event_s2300e0000_0000,SC,00:00:00,00:00:00,0,1,0
SB_event_s2300e0000_0000,WL,00:03:00,00:03:00,0,2,0
SB_event_s2300e0000_2300,SC,23:00:00,23:00:00,0,1,0
SB_event_s2300e0000_2300,WL,23:03:00,23:03:00,0,2,0
SB_event_s2300e0000_2310,SC,23:10:00,23:10:00,0,1,0
SB_event_s2300e0000_2310,WL,23:13:00,23:13:00,0,2,0
SB_event_s2300e0000_2320,SC,23:20:00,23:20:00,0,1,0
SB_event_s2300e0000_2320,WL,23:23:00,23:23:00,0,2,0
SB_event_s2300e0000_2330,SC,23:30:00,23:30:00,0,1,0
SB_event_s2300e0000_2330,WL,23:33:00,23:33:00,0,2,0
SB_event_s2300e0000_2340,SC,23:40:00,23:40:00,0,1,0
SB_event_s2300e0000_2340,WL,23:43:00,23:43:00,0,2,0
SB_event_s2300e0000_2350,SC,23:50:00,23:50:00,0,1,0
SB_event_s2300e0000_2350,WL,23:53:00,23:53:00,0,2,0
SB_memorial_day_2026_0830,SC,08:30:00,08:30:00,0,1,0
SB_memorial_day_2026_0830,WL,08:33:00,08:33:00,0,2,0
SB_memorial_day_2026_0840,SC,08:40:00,08:40:00,0,1,0
SB_memorial_day_2026_0840,WL,08:43:00,08:43:00,0,2,0
SB_memorial_day_2026_0850,SC,08:50:00,08:50:00,0,1,0
SB_memorial_day_2026_0850,WL,08:53:00,08:53:00,0,2,0
SB_memorial_day_2026_0900,SC,09:00:00,09:00:00,0,1,0
SB_memorial_day_2026_0900,WL,09:03:00,09:03:00,0,2,0
SB_memorial_day_2026_0910,SC,09:10:00,09:10:00,0,1,0
SB_memorial_day_2026_0910,WL,09:13:00,09:13:00,0,2,0
SB_memorial_day_2026_0920,SC,09:20:00,09:20:00,0,1,0
SB_memorial_day_2026_0920,WL,09:23:00,09:23:00,0,2,0
SB_memorial_day_2026_0930,SC,09:30:00,09:30:00,0,1,0
SB_memorial_day_2026_0930,WL,09:33:00,09:33:00,0,2,0
SB_memorial_day_2026_0940,SC,09:40:00,09:40:00,0,1,0
SB_memorial_day_2026_0940,WL,09:43:00,09:43:00,0,2,0
SB_memorial_day_2026_0950,SC,09:50:00,09:50:00,0,1,0
SB_memorial_day_2026_0950,WL,09:53:00,09:53:00,0,2,0
SB_memorial_day_2026_1000,SC,10:00:00,10:00:00,0,1,0
SB_memorial_day_2026_1000,WL,10:03:00,10:03:00,0,2,0
SB_memorial_day_2026_1010,SC,10:10:00,10:10:00,0,1,0
SB_memorial_day_2026_1010,WL,10:13:00,10:13:00,0,2,0
SB_memorial_day_2026_1020,SC,10:20:00,10:20:00,0,1,0
SB_memorial_day_2026_1020,WL,10:23:00,10:23:00,0,2,0
SB_memorial_day_2026_1030,SC,10:30:00,10:30:00,0,1,0
SB_memorial_day_2026_1030,WL,10:33:00,10:33:00,0,2,0
SB_memorial_day_2026_1040,SC,10:40:00,10:40:00,0,1,0
SB_memorial_day_2026_1040,WL,10:43:00,10:43:00,0,2,0
SB_memorial_day_2026_1050,SC,10:50:00,10:50:00,0,1,0
SB_memorial_day_2026_1050,WL,10:53:00,10:53:00,0,2,0
SB_memorial_day_2026_1100,SC,11:00:00,11:00:00,0,1,0
SB_memorial_day_2026_1100,WL,11:03:00,11:03:00,0,2,0
SB_memorial_day_2026_1110,SC,11:10:00,11:10:00,0,1,0
SB_memorial_day_2026_1110,WL,11:13:00,11:13:00,0,2,0
SB_memorial_day_2026_1120,SC,11:20:00,11:20:00,0,1,0
SB_memorial_day_2026_1120,WL,11:23:00,11:23:00,0,2,0
SB_memorial_day_2026_1130,SC,11:30:00,11:30:00,0,1,0
SB_memorial_day_2026_1130,WL,11:33:00,11:33:00,0,2,0
SB_memorial_day_2026_1140,SC,11:40:00,11:40:00,0,1,0
SB_memorial_day_2026_1140,WL,11:43:00,11:43:00,0,2,0
SB_memorial_day_2026_1150,SC,11:50:00,11:50:00,0,1,0
SB_memorial_day_2026_1150,WL,11:53:00,11:53:00,0,2,0
SB_memorial_day_2026_1200,SC,12:00:00,12:00:00,0,1,0
SB_memorial_day_2026_1200,WL,12:03:00,12:03:00,0,2,0
SB_memorial_day_2026_1210,SC,12:10:00,12:10:00,0,1,0
SB_memorial_day_2026_1210,WL,12:13:00,12:13:00,0,2,0
SB_memorial_day_2026_1220,SC,12:20:00,12:20:00,0,1,0
SB_memorial_day_2026_1220,WL,12:23:00,12:23:00,0,2,0
SB_memorial_day_2026_1230,SC,12:30:00,12:30:00,0,1,0
SB_memorial_day_2026_1230,WL,12:33:00,12:33:00,0,2,0
SB_memorial_day_2026_1240,SC,12:40:00,12:40:00,0,1,0
SB_memorial_day_2026_1240,WL,12:43:00,12:43:00,0,2,0
SB_memorial_day_2026_1250,SC,12:50:00,12:50:00,0,1,0
SB_memorial_day_2026_1250,WL,12:53:00,12:53:00,0,2,0
SB_memorial_day_2026_1300,SC,13:00:00,13:00:00,0,1,0
SB_memorial_day_2026_1300,WL,13:03:00,13:03:00,0,2,0
SB_memorial_day_2026_1310,SC,13:10:00,13:10:00,0,1,0
SB_memorial_day_2026_1310,WL,13:13:00,13:13:00,0,2,0
SB_memorial_day_2026_1320,SC,13:20:00,13:20:00,0,1,0
SB_memorial_day_2026_1320,WL,13:23:00,13:23:00,0,2,0
SB_memorial_day_2026_1330,SC,13:30:00,13:30:00,0,1,0
SB_memorial_day_2026_1330,WL,13:33:00,13:33:00,0,2,0
SB_memorial_day_2026_1340,SC,13:40:00,13:40:00,0,1,0
SB_memorial_day_2026_1340,WL,13:43:00,13:43:00,0,2,0
SB_memorial_day_2026_1350,SC,13:50:00,13:50:00,0,1,0
SB_memorial_day_2026_1350,WL,13:53:00,13:53:00,0,2,0
SB_memorial_day_2026_1400,SC,14:00:00,14:00:00,0,1,0
SB_memorial_day_2026_1400,WL,14:03:00,14:03:00,0,2,0
SB_memorial_day_2026_1410,SC,14:10:00,14:10:00,0,1,0
SB_memorial_day_2026_1410,WL,14:13:00,14:13:00,0,2,0
SB_memorial_day_2026_1420,SC,14:20:00,14:20:00,0,1,0
SB_memorial_day_2026_1420,WL,14:23:00,14:23:00,0,2,0
SB_memorial_day_2026_1430,SC,14:30:00,14:30:00,0,1,0
SB_memorial_day_2026_1430,WL,14:33:00,14:33:00,0,2,0
SB_memorial_day_2026_1440,SC,14:40:00,14:40:00,0,1,0
SB_memorial_day_2026_1440,WL,14:43:00,14:43:00,0,2,0
SB_memorial_day_2026_1450,SC,14:50:00,14:50:00,0,1,0
SB_memorial_day_2026_1450,WL,14:53:00,14:53:00,0,2,0
SB_memorial_day_2026_1500,SC,15:00:00,15:00:00,0,1,0
SB_memorial_day_2026_1500,WL,15:03:00,15:03:00,0,2,0
SB_memorial_day_2026_1510,SC,15:10:00,15:10:00,0,1,0
SB_memorial_day_2026_1510,WL,15:13:00,15:13:00,0,2,0
SB_memorial_day_2026_1520,SC,15:20:00,15:20:00,0,1,0
SB_memorial_day_2026_1520,WL,15:23:00,15:23:00,0,2,0
SB_memorial_day_2026_1530,SC,15:30:00,15:30:00,0,1,0
SB_memorial_day_2026_1530,WL,15:33:00,15:33:00,0,2,0
SB_memorial_day_2026_1540,SC,15:40:00,15:40:00,0,1,0
SB_memorial_day_2026_1540,WL,15:43:00,15:43:00,0,2,0
SB_memorial_day_2026_1550,SC,15:50:00,15:50:00,0,1,0
SB_memorial_day_2026_1550,WL,15:53:00,15:53:00,0,2,0
SB_memorial_day_2026_1600,SC,16:00:00,16:00:00,0,1,0
SB_memorial_day_2026_1600,WL,16:03:00,16:03:00,0,2,0
SB_memorial_day_2026_1610,SC,16:10:00,16:10:00,0,1,0
SB_memorial_day_2026_1610,WL,16:13:00,16:13:00,0,2,0
SB_memorial_day_2026_1620,SC,16:20:00,16:20:00,0,1,0
SB_memorial_day_2026_1620,WL,16:23:00,16:23:00,0,2,0
SB_memorial_day_2026_1630,SC,16:30:00,16:30:00,0,1,0
SB_memorial_day_2026_1630,WL,16:33:00,16:33:00,0,2,0
SB_memorial_day_2026_1640,SC,16:40:00,16:40:00,0,1,0
SB_memorial_day_2026_1640,WL,16:43:00,16:43:00,0,2,0
SB_memorial_day_2026_1650,SC,16:50:00,16:50:00,0,1,0
SB_memorial_day_2026_1650,WL,16:53:00,16:53:00,0,2,0
SB_memorial_day_2026_1700,SC,17:00:00,17:00:00,0,1,0
SB_memorial_day_2026_1700,WL,17:03:00,17:03:00,0,2,0
SB_memorial_day_2026_1710,SC,17:10:00,17:10:00,0,1,0
SB_memorial_day_2026_1710,WL,17:13:00,17:13:00,0,2,0
SB_memorial_day_2026_1720,SC,17:20:00,17:20:00,0,1,0
SB_memorial_day_2026_1720,WL,17:23:00,17:23:00,0,2,0
SB_memorial_day_2026_1730,SC,17:30:00,17:30:00,0,1,0
SB_memorial_day_2026_1730,WL,17:33:00,17:33:00,0,2,0
SB_memorial_day_2026_1740,SC,17:40:00,17:40:00,0,1,0
SB_memorial_day_2026_1740,WL,17:43:00,17:43:00,0,2,0
SB_memorial_day_2026_1750,SC,17:50:00,17:50:00,0,1,0
SB_memorial_day_2026_1750,WL,17:53:00,17:53:00,0,2,0
SB_memorial_day_2026_1800,SC,18:00:00,18:00:00,0,1,0
SB_memorial_day_2026_1800,WL,18:03:00,18:03:00,0,2,0
SB_memorial_day_2026_1810,SC,18:10:00,18:10:00,0,1,0
SB_memorial_day_2026_1810,WL,18:13:00,18:13:00,0,2,0
SB_memorial_day_2026_1820,SC,18:20:00,18:20:00,0,1,0
SB_memorial_day_2026_1820,WL,18:23:00,18:23:00,0,2,0
SB_memorial_day_2026_1830,SC,18:30:00,18:30:00,0,1,0
SB_memorial_day_2026_1830,WL,18:33:00,18:33:00,0,2,0
SB_memorial_day_2026_1840,SC,18:40:00,18:40:00,0,1,0
SB_memorial_day_2026_1840,WL,18:43:00,18:43:00,0,2,0
SB_memorial_day_2026_1850,SC,18:50:00,18:50:00,0,1,0
SB_memorial_day_2026_1850,WL,18:53:00,18:53:00,0,2,0
SB_memorial_day_2026_1900,SC,19:00:00,19:00:00,0,1,0
SB_memorial_day_2026_1900,WL,19:03:00,19:03:00,0,2,0
SB_memorial_day_2026_1910,SC,19:10:00,19:10:00,0,1,0
SB_memorial_day_2026_1910,WL,19:13:00,19:13:00,0,2,0
SB_memorial_day_2026_1920,SC,19:20:00,19:20:00,0,1,0
SB_memorial_day_2026_1920,WL,19:23:00,19:23:00,0,2,0
SB_memorial_day_2026_1930,SC,19:30:00,19:30:00,0,1,0
SB_memorial_day_2026_1930,WL,19:33:00,19:33:00,0,2,0
SB_memorial_day_2026_1940,SC,19:40:00,19:40:00,0,1,0
